日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
112/01/12,476165.0,21478978.0,45.7,45.9,44.65,44.8,-0.75,415.0,,0.02362204724409426,0.18535851498954886,0.2922984054988369,,,
112/01/13,429803.0,19257596.0,45.6,45.6,44.4,44.4,-0.4,330.0,,0.0,0.12357234332636592,0.2360563847746799,,,
112/01/16,379516.0,16993248.0,44.55,45.15,44.5,44.95,0.55,299.0,,0.08333333333333398,0.11015933999535524,0.19409070318157165,,,
112/01/17,361099.0,16143417.0,44.95,45.05,44.55,44.55,-0.4,284.0,,0.022727272727272502,0.08101531757266099,0.15639890797860145,,,
112/01/30,1129756.0,52054237.0,45.3,46.7,45.0,46.45,1.9,714.0,,0.5616438356164397,0.2412248235872539,0.1846742131814856,,,
112/01/31,850051.0,39703183.0,46.15,47.25,45.7,47.2,0.75,584.0,,0.8115942028985513,0.43134795002435294,0.26689879212910805,,,
112/02/01,1132496.0,53751392.0,47.5,48.45,46.8,46.95,-0.25,752.0,False,0.62962962962963,0.4974418432261121,0.3437464758281093,,,
112/02/02,1824488.0,87836734.0,47.4,48.85,47.1,48.4,1.45,1195.0,,0.8988764044943814,0.6312533636488684,0.5420456833670309,,,
112/02/03,820961.0,39385207.0,48.45,48.8,47.65,47.9,-0.5,630.0,,0.7865168539325837,0.6830078604101069,0.6485048625692812,,,
112/02/06,2074669.0,101530652.0,47.85,50.0,47.85,48.45,0.55,1468.0,,0.7181818181818187,0.7177345115612278,0.7175854093543642,,,
112/02/07,12859506.0,676417889.0,49.55,53.2,49.55,53.2,4.75,6579.0,,1.0,0.8118230077074852,0.7490973436099801,,,
112/02/08,15162044.0,823537953.0,54.6,55.6,53.4,53.4,0.2,9488.0,,0.8009049773755654,0.8081836642635118,0.8106098932261606,,,
112/02/09,3585335.0,187688475.0,52.2,53.0,51.6,52.8,-0.6,2520.0,,0.7358490566037732,0.7840721283769322,0.8001464856346518,,,
112/02/11,3676987.0,195402953.0,53.1,54.1,51.8,52.7,-0.1,2493.0,,0.7070707070707072,0.7584049879415238,0.7755164148984626,,,
112/02/13,1862205.0,96172659.0,52.3,52.6,51.0,52.2,-0.5,1309.0,,0.6136363636363641,0.7101487798398038,0.7423195852409504,,,
112/02/14,1237907.0,64528130.0,52.3,52.7,51.5,51.6,-0.6,817.0,,0.5294117647058824,0.6499031081284967,0.6900668892693681,,,
112/02/15,943948.0,48850821.0,51.3,52.4,51.3,51.4,-0.2,658.0,,0.4716981132075471,0.5905014431548468,0.63010255313728,,,
112/02/17,967839.0,51219763.0,52.4,53.5,52.3,52.7,-0.2,832.0,,0.6258064516129034,0.6022697793075322,0.5944242218724085,,,
112/02/20,4952083.0,269598764.0,53.0,55.5,53.0,54.5,1.8,3004.0,,0.8181818181818181,0.6742404589322941,0.6262600058491194,,,
112/02/21,4502811.0,248139838.0,55.3,56.2,54.4,54.4,-0.1,3203.0,,0.6538461538461532,0.6674423572369138,0.671974425033834,,,
112/02/22,2149534.0,113469915.0,53.7,54.0,52.0,52.6,-1.8,1640.0,,0.3076923076923078,0.5475256740553784,0.6274701295097354,,,
112/02/24,1317763.0,69529683.0,53.8,54.3,52.1,52.5,-0.8,948.0,,0.2884615384615383,0.461170962190765,0.5187407701005073,,,
112/03/01,531716.0,27868237.0,52.2,52.9,52.0,52.1,-0.4,425.0,,0.2115384615384617,0.3779601286399972,0.4334340176738424,,,
112/03/02,707788.0,37177326.0,52.5,53.1,52.1,52.3,0.2,533.0,,0.20408163265306087,0.3200006299776851,0.3586402957525598,,,
112/03/04,655621.0,34438727.0,52.8,53.3,52.2,52.3,0.0,501.0,,0.20408163265306087,0.2813609642028104,0.30712074138606016,52.36,52.64,51.48
112/03/06,1716439.0,91611635.0,53.0,53.9,52.4,53.6,1.3,1188.0,,0.3809523809523809,0.314558103119334,0.2924266771749849,52.56,52.84,51.8
112/03/07,4242126.0,249851279.0,58.9,58.9,58.2,58.9,5.3,1987.0,,1.0,0.5430387354128894,0.3907183138838525,53.84,53.59,52.3975
112/03/08,18381197.0,1153360879.0,61.0,64.7,60.2,64.7,5.8,10022.0,,1.0,0.6953591569419262,0.5938122092559016,56.36,54.79,53.2125
112/03/09,27081247.0,1822029741.0,67.5,69.9,64.9,65.3,0.6,15805.0,,0.7430167597765359,0.7112450245534627,0.7006544461457717,58.96,55.86999999999999,54.0825
112/03/10,21883163.0,1518362936.0,64.9,71.8,64.1,71.8,6.5,12560.0,,1.0,0.8074966830356418,0.7433289107141892,62.86,57.61,55.25
112/03/13,58373430.0,4270825744.0,76.2,76.2,70.9,70.9,-0.9,31164.0,,0.7809917355371903,0.7986617005361579,0.8045516888691472,66.32000000000001,59.44,56.13500000000001
112/03/14,29674314.0,2077567270.0,70.6,72.7,67.5,67.5,-3.4,16295.0,,0.6390041493775933,0.7454425168166363,0.7809219726296507,68.04,60.94,56.84
