日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/07/14,37287473.0,1720977744.0,44.0,47.5,43.55,47.0,+2.85,19344.0,False,0.926470588235294,0.7189964233072397,0.5528834080986273,,,
111/07/15,45780104.0,2214737808.0,48.0,49.0,47.4,48.5,+1.50,26196.0,False,0.9371069182389936,0.7916999216178243,0.6324889126050264,,,
111/07/18,26391118.0,1292413128.0,49.5,49.7,48.4,48.8,+0.30,15725.0,False,0.8928571428571422,0.8254189953642637,0.6967989401914387,,,
111/07/19,30166202.0,1494605033.0,48.6,50.3,48.6,49.65,+0.85,16540.0,False,0.927777777777778,0.8595385895021017,0.7510454899616597,,,
111/07/20,32388472.0,1621783845.0,50.5,51.1,49.4,49.7,+0.05,16600.0,False,0.8372093023255816,0.852095493776595,0.7847288245666381,,,
111/07/21,21192780.0,1039919540.0,49.7,49.9,48.55,49.35,-0.35,12546.0,False,0.7965116279069768,0.8335675384867223,0.8010083958733327,,,
111/07/22,14880048.0,729718301.0,49.0,49.6,48.6,49.1,-0.25,9007.0,False,0.7674418604651163,0.8115256458128536,0.8045141458531729,,,
111/07/25,13972989.0,680403913.0,49.0,49.35,48.25,48.9,-0.20,8840.0,False,0.7086092715231785,0.7772201877162952,0.7954161598075469,,,
111/07/26,11439763.0,550671434.0,48.5,48.9,47.7,47.95,-0.95,7530.0,False,0.5827814569536428,0.7124072774620777,0.7677465323590571,,,
111/07/27,12748644.0,609909858.0,48.0,48.2,47.25,48.1,+0.15,7851.0,False,0.22077922077922107,0.5485312585677921,0.6946747744286353,,,
111/07/28,9264452.0,444662007.0,48.5,48.7,47.55,47.65,-0.45,5473.0,False,0.10389610389610347,0.4003195403438959,0.5965563630670555,,,
111/07/29,12339085.0,598417727.0,48.2,48.8,48.05,48.7,+1.05,6644.0,False,0.3766233766233773,0.39242081910372295,0.5285111817459447,,,
111/08/01,8575139.0,417385144.0,48.95,49.05,48.45,48.5,-0.20,5834.0,False,0.32467532467532456,0.3698389876275901,0.4756204503731598,,,
111/08/02,8915653.0,425443595.0,47.95,48.25,47.5,47.55,-0.95,5797.0,False,0.11320754716981032,0.2842951741416635,0.4118453582959943,,,
111/08/03,18683355.0,894306187.0,47.6,48.55,46.7,48.45,+0.90,10117.0,False,0.6034482758620693,0.3906795413817987,0.4047900859912624,,,
111/08/04,25506053.0,1237506417.0,48.45,49.5,47.55,48.55,+0.10,14289.0,False,0.6607142857142844,0.4806911228259606,0.4300904316028285,,,
111/08/05,48413251.0,2384603657.0,49.05,50.6,48.4,49.15,+0.60,24704.0,False,0.6282051282051273,0.5298624579523494,0.4633477737193354,,,
111/08/08,41333414.0,2075762988.0,49.15,50.8,49.0,50.7,+1.55,20795.0,False,0.9756097560975624,0.6784448906674203,0.5350468127020304,,,
111/08/09,24159737.0,1223360513.0,50.7,51.2,50.0,50.7, 0.00,12764.0,False,0.8888888888888888,0.7485928900745764,0.606228838492879,,,
111/08/10,22340677.0,1141228553.0,50.4,51.7,50.2,51.2,+0.50,11635.0,False,0.9,0.7990619267163843,0.6705065345673807,,,
111/08/11,20144420.0,1031691892.0,51.9,52.3,50.7,50.9,-0.30,10913.0,False,0.75,0.7827079511442562,0.7079070067596724,,,
111/08/12,19485401.0,1003795079.0,51.4,52.0,51.0,51.1,+0.20,9926.0,False,0.7857142857142863,0.7837100626675995,0.7331746920623148,,,
111/08/15,13261965.0,678805320.0,51.8,51.8,50.7,51.0,-0.10,7293.0,False,0.7678571428571431,0.778425756064114,0.7482583800629146,,,
111/08/16,22807480.0,1180400851.0,51.6,52.2,51.0,52.0,+1.00,10846.0,False,0.9368421052631584,0.8312312057971288,0.7759159886409859,,,
111/08/17,49375281.0,2451836501.0,52.0,52.0,48.75,48.8,-3.20,26159.0,False,0.10256410256410224,0.5883421713861199,0.7133913828893639,,,
111/08/18,17407711.0,854505126.0,48.55,49.7,48.1,49.55,+0.75,8936.0,False,0.34523809523809457,0.5073074793367781,0.6446967483718352,,,
111/08/19,16435881.0,824059676.0,49.55,50.5,49.5,50.3,+0.75,7174.0,False,0.5238095238095233,0.5128081608276931,0.6007338858571212,,,
111/08/22,10251728.0,514660015.0,49.8,50.7,49.55,50.0,-0.30,5709.0,False,0.4523809523809525,0.4926657580121129,0.5647111765754518,,,
111/08/23,9193973.0,461144800.0,49.8,50.6,49.7,50.0, 0.00,4414.0,False,0.4523809523809525,0.4792374894683927,0.5362199475397653,,,
111/08/24,12059069.0,610388473.0,50.5,51.0,50.3,50.6,+0.60,5549.0,False,0.6097560975609754,0.5227436921659202,0.5317278624151502,,,
111/08/25,11791550.0,602477169.0,51.3,51.5,50.7,50.9,+0.30,5795.0,False,0.6829268292682917,0.5761380712000439,0.5465312653434482,,,
111/08/26,30874767.0,1607284236.0,51.5,52.8,50.9,52.4,+1.50,15224.0,False,0.9148936170212768,0.6890565864737883,0.5940397057202282,,,
111/08/29,38843804.0,1971599576.0,51.1,52.2,49.0,51.7,-0.70,20513.0,False,0.7659574468085116,0.7146902065853626,0.6342565393419397,,,
111/08/30,44052190.0,2340054750.0,51.7,54.7,51.6,53.4,+1.70,20086.0,False,0.8030303030303024,0.7441369054003426,0.6708833280280739,,,
111/08/31,23827224.0,1257946572.0,53.0,53.8,52.1,52.7,-0.70,11987.0,False,0.6491228070175439,0.7124655392727429,0.6847440651096303,,,
111/09/01,21181779.0,1086444072.0,52.0,52.1,50.7,50.7,-2.00,11088.0,False,0.2982456140350881,0.5743922308601914,0.6479601203598173,,,
111/09/02,9679051.0,491827227.0,51.3,51.4,50.4,50.5,-0.20,5149.0,False,0.263157894736842,0.4706474521524082,0.5888558976240142,,,
111/09/05,20270575.0,1044164973.0,51.5,52.0,50.9,51.7,+1.20,9657.0,False,0.473684210526316,0.4716597049437108,0.5497905000639131,,,
111/09/06,36232931.0,1854216982.0,52.5,53.2,49.8,50.3,-1.40,19454.0,False,0.2280701754385959,0.3904631951086725,0.4966813984121662,,,
111/09/07,11474877.0,574749783.0,49.8,50.6,49.65,50.2,-0.10,5557.0,False,0.2105263157894741,0.33048423533560634,0.4412823440533129,,,
111/09/08,13600015.0,697691524.0,51.2,51.7,50.8,51.4,+1.20,6351.0,False,0.4210526315789469,0.3606737007500532,0.4144127962855596,,,
111/09/12,11605217.0,602876228.0,52.5,52.6,51.4,51.6,+0.20,5551.0,False,0.3861386138613864,0.3691620051204976,0.3993291992305389,,,
111/09/13,14611048.0,743282426.0,52.0,52.1,50.4,50.5,-1.10,8134.0,False,0.20481927710843406,0.3143810957831431,0.3710131647480736,,,
111/09/14,35821777.0,1753644469.0,49.1,49.45,48.4,49.15,-1.35,18784.0,False,0.15624999999999986,0.2616707305220953,0.3345656866727475,,,
111/09/15,18275663.0,892465086.0,49.25,49.55,48.5,48.6,-0.55,9871.0,False,0.04166666666666722,0.18833604257028594,0.2858224719719269,,,
